t_ms i_pApF mV
2139.89999999999 -0.588888597304296 -74.6943153660888
2140 -0.573963617265915 -74.6889355875639
2140.10000000001 -0.559038694760974 -74.6888762920019
2140.2 -0.529188849751093 -74.6888169964398
2140.3 -0.608788493977551 -74.6887577008777
2140.39999999999 -0.549088746424347 -74.6886984053156
2140.5 -0.583913623135983 -74.6886391097536
2140.60000000001 -0.52421387558278 -74.6885798141915
2140.7 -0.59386357147261 -74.6885205186294
2140.8 -0.514263927246153 -74.6884612230673
2140.89999999999 -0.568988700631042 -74.6884019275053
2141 -0.568988700631042 -74.6830060313562
2141.10000000001 -0.559038694760974 -74.6829465560159
2141.2 -0.623713416482491 -74.6828870806757
2141.3 -0.588888597304296 -74.6828276053354
2141.39999999999 -0.578938648967669 -74.6827681299951
2141.5 -0.603813519809237 -74.6827086546548
2141.60000000001 -0.603813519809237 -74.6826491793146
2141.7 -0.583913623135983 -74.6825897039743
2141.8 -0.603813519809237 -74.682530228634
2141.89999999999 -0.564013668929288 -74.6824707532937
2142 -0.554063720592661 -74.6770584973284
2142.10000000001 -0.544113772256034 -74.6769988395534
2142.2 -0.559038694760974 -74.6769391817784
2142.3 -0.618738442314177 -74.6768795240034
2142.39999999999 -0.598838545640923 -74.6768198662284
2142.5 -0.623713416482491 -74.6767602084534
2142.60000000001 -0.628688390650804 -74.6767005506785
2142.7 -0.598838545640923 -74.6766408929035
2142.8 -0.59386357147261 -74.6765812351285
2142.89999999999 -0.603813519809237 -74.6765215773535
2143 -0.53913879808772 -74.6710927198297
2143.10000000001 -0.573963617265915 -74.6710328769682
2143.2 -0.559038694760974 -74.6709730341068
2143.3 -0.53913879808772 -74.6709131912453
2143.39999999999 -0.544113772256034 -74.6708533483839
2143.5 -0.598838545640923 -74.6707935055224
2143.60000000001 -0.554063720592661 -74.670733662661
2143.7 -0.549088746424347 -74.6706738197995
2143.8 -0.549088746424347 -74.6706139769381
2143.89999999999 -0.514263927246153 -74.6705541340766
2144 -0.534163823919407 -74.6651084336843
2144.10000000001 -0.568988700631042 -74.6650484030892
2144.2 -0.554063720592661 -74.6649883724941
2144.3 -0.568988700631042 -74.6649283418989
2144.39999999999 -0.52421387558278 -74.6648683113038
2144.5 -0.53913879808772 -74.6648082807087
2144.60000000001 -0.509288895544398 -74.6647482501135
2144.7 -0.514263927246153 -74.6646882195184
2144.8 -0.559038694760974 -74.6646281889233
2144.89999999999 -0.544113772256034 -74.6645681583281
2145 -0.564013668929288 -74.659105374171
2145.10000000001 -0.583913623135983 -74.6590451531993
2145.2 -0.554063720592661 -74.6589849322276
2145.3 -0.564013668929288 -74.6589247112559
2145.39999999999 -0.504313921376085 -74.6588644902843
2145.5 -0.588888597304296 -74.6588042693126
2145.60000000001 -0.544113772256034 -74.6587440483409
2145.7 -0.519238901414466 -74.6586838273692
2145.8 -0.53913879808772 -74.6586236063975
2145.89999999999 -0.564013668929288 -74.6585633854258
2146 -0.499338947207771 -74.6530832770026
2146.10000000001 -0.628688390650804 -74.6530228630156
2146.2 -0.509288895544398 -74.6529624490286
2146.3 -0.534163823919407 -74.6529020350417
2146.39999999999 -0.504313921376085 -74.6528416210547
2146.5 -0.554063720592661 -74.6527812070677
2146.60000000001 -0.53913879808772 -74.6527207930807
2146.7 -0.568988700631042 -74.6526603790938
2146.8 -0.53913879808772 -74.6525999651068
2146.89999999999 -0.489388998871144 -74.6525395511198
2147 -0.529188849751093 -74.647041878305
2147.10000000001 -0.53913879808772 -74.6469812686679
2147.2 -0.504313921376085 -74.6469206590308
2147.3 -0.568988700631042 -74.6468600493937
2147.39999999999 -0.509288895544398 -74.6467994397566
2147.5 -0.554063720592661 -74.6467388301195
2147.60000000001 -0.499338947207771 -74.6466782204824
2147.7 -0.568988700631042 -74.6466176108453
2147.8 -0.534163823919407 -74.6465570012082
2147.89999999999 -0.53913879808772 -74.6464963915711
2148 -0.544113772256034 -74.6409809145952
2148.10000000001 -0.509288895544398 -74.6409201066769
2148.2 -0.544113772256034 -74.6408592987585
2148.3 -0.519238901414466 -74.6407984908402
2148.39999999999 -0.52421387558278 -74.6407376829218
2148.5 -0.509288895544398 -74.6406768750034
2148.60000000001 -0.568988700631042 -74.6406160670851
2148.7 -0.479439050534517 -74.6405552591667
2148.8 -0.519238901414466 -74.6404944512483
2148.89999999999 -0.509288895544398 -74.64043364333
2149 -0.529188849751093 -74.6349001227589
2149.10000000001 -0.494363973039458 -74.6348391139316
2149.2 -0.544113772256034 -74.6347781051043
2149.3 -0.484414024702831 -74.634717096277
2149.39999999999 -0.519238901414466 -74.6346560874497
2149.5 -0.514263927246153 -74.6345950786224
2149.60000000001 -0.52421387558278 -74.6345340697951
2149.7 -0.568988700631042 -74.6344730609678
2149.8 -0.514263927246153 -74.6344120521405
2149.89999999999 -0.534163823919407 -74.6343510433132
2150 -0.514263927246153 -74.6287992400281
2150.10000000001 -0.529188849751093 -74.6287380276674
2150.2 -0.53913879808772 -74.6286768153067
2150.3 -0.564013668929288 -74.628615602946
2150.39999999999 -0.534163823919407 -74.6285543905853
2150.5 -0.529188849751093 -74.6284931782246
2150.60000000001 -0.573963617265915 -74.6284319658638
2150.7 -0.514263927246153 -74.6283707535031
2150.8 -0.53913879808772 -74.6283095411424
2150.89999999999 -0.52421387558278 -74.6282483287817
2151 -0.529188849751093 -74.6226780039567
2151.10000000001 -0.554063720592661 -74.6226165854411
2151.2 -0.519238901414466 -74.6225551669255
2151.3 -0.52421387558278 -74.6224937484098
2151.39999999999 -0.554063720592661 -74.6224323298942
2151.5 -0.484414024702831 -74.6223709113786
2151.60000000001 -0.52421387558278 -74.622309492863
2151.7 -0.559038694760974 -74.6222480743474
2151.8 -0.573963617265915 -74.6221866558318
2151.89999999999 -0.519238901414466 -74.6221252373162
2152 -0.479439050534517 -74.6165361523952
2152.10000000001 -0.52421387558278 -74.6164745251059
2152.2 -0.559038694760974 -74.6164128978166
2152.3 -0.534163823919407 -74.6163512705273
2152.39999999999 -0.534163823919407 -74.6162896432381
2152.5 -0.564013668929288 -74.6162280159488
2152.60000000001 -0.544113772256034 -74.6161663886595
2152.7 -0.52421387558278 -74.6161047613702
2152.8 -0.559038694760974 -74.6160431340809
2152.89999999999 -0.568988700631042 -74.6159815067916
2153 -0.568988700631042 -74.6103734234668
2153.10000000001 -0.544113772256034 -74.6103115847875
2153.2 -0.59386357147261 -74.6102497461083
2153.3 -0.53913879808772 -74.610187907429
2153.39999999999 -0.549088746424347 -74.6101260687498
2153.5 -0.534163823919407 -74.6100642300706
2153.60000000001 -0.554063720592661 -74.6100023913913
2153.7 -0.564013668929288 -74.6099405527121
2153.8 -0.559038694760974 -74.6098787140328
2153.89999999999 -0.588888597304296 -74.6098168753536
2154 -0.578938648967669 -74.6041895555423
2154.10000000001 -0.613763468145864 -74.604127502859
2154.2 -0.529188849751093 -74.6040654501757
2154.3 -0.583913623135983 -74.6040033974925
2154.39999999999 -0.559038694760974 -74.6039413448092
2154.5 -0.52421387558278 -74.6038792921259
2154.60000000001 -0.613763468145864 -74.6038172394426
2154.7 -0.549088746424347 -74.6037551867594
2154.8 -0.559038694760974 -74.6036931340761
2154.89999999999 -0.59386357147261 -74.6036310813928
2155 -0.549088746424347 -74.5979842872147
2155.10000000001 -0.568988700631042 -74.5979220179153
2155.2 -0.573963617265915 -74.5978597486158
2155.3 -0.578938648967669 -74.5977974793164
2155.39999999999 -0.573963617265915 -74.597735210017
2155.5 -0.53913879808772 -74.5976729407175
2155.60000000001 -0.578938648967669 -74.5976106714181
2155.7 -0.52421387558278 -74.5975484021186
2155.8 -0.598838545640923 -74.5974861328192
2155.89999999999 -0.509288895544398 -74.5974238635198
2156 -0.564013668929288 -74.5917573572711
2156.10000000001 -0.603813519809237 -74.591694868745
2156.2 -0.598838545640923 -74.591632380219
2156.3 -0.613763468145864 -74.5915698916929
2156.39999999999 -0.623713416482491 -74.5915074031669
2156.5 -0.568988700631042 -74.5914449146409
2156.60000000001 -0.618738442314177 -74.5913824261148
2156.7 -0.573963617265915 -74.5913199375888
2156.8 -0.59386357147261 -74.5912574490627
2156.89999999999 -0.623713416482491 -74.5911949605367
2157 -0.628688390650804 -74.5855085046664
2157.10000000001 -0.603813519809237 -74.5854457943047
2157.2 -0.643613370689186 -74.5853830839431
2157.3 -0.653563319025813 -74.5853203735814
2157.39999999999 -0.638638338987432 -74.5852576632197
2157.5 -0.613763468145864 -74.585194952858
2157.60000000001 -0.603813519809237 -74.5851322424963
2157.7 -0.598838545640923 -74.5850695321346
2157.8 -0.668488241530754 -74.5850068217729
2157.89999999999 -0.613763468145864 -74.5849441114112
2158 -0.658538293194126 -74.579237468497
2158.10000000001 -0.578938648967669 -74.5791745336918
2158.2 -0.683413164035694 -74.5791115988865
2158.3 -0.618738442314177 -74.5790486640813
2158.39999999999 -0.603813519809237 -74.578985729276
2158.5 -0.648588344857499 -74.5789227944708
2158.60000000001 -0.613763468145864 -74.5788598596655
2158.7 -0.588888597304296 -74.5787969248602
2158.8 -0.613763468145864 -74.578733990055
2158.89999999999 -0.618738442314177 -74.5786710552497
2159 -0.564013668929288 -74.5729439879715
2159.10000000001 -0.66351326736244 -74.5728808261156
2159.2 -0.588888597304296 -74.5728176642597
2159.3 -0.623713416482491 -74.5727545024038
2159.39999999999 -0.59386357147261 -74.5726913405479
2159.5 -0.598838545640923 -74.572628178692
2159.60000000001 -0.603813519809237 -74.5725650168361
2159.7 -0.59386357147261 -74.5725018549802
2159.8 -0.673463215699067 -74.5724386931243
2159.89999999999 -0.613763468145864 -74.5723755312684
2160 -0.583913623135983 -74.5666278023811
2160.10000000001 -0.588888597304296 -74.566564410868
2160.2 -0.618738442314177 -74.5665010193549
2160.3 -0.628688390650804 -74.5664376278418
2160.39999999999 -0.628688390650804 -74.5663742363287
2160.5 -0.618738442314177 -74.5663108448156
2160.60000000001 -0.588888597304296 -74.5662474533025
2160.7 -0.598838545640923 -74.5661840617894
2160.8 -0.603813519809237 -74.5661206702763
2160.89999999999 -0.638638338987432 -74.5660572787632
2161 -0.59386357147261 -74.5602886510708
2161.10000000001 -0.598838545640923 -74.5602250272942
2161.2 -0.613763468145864 -74.5601614035176
2161.3 -0.66351326736244 -74.5600977797409
2161.39999999999 -0.583913623135983 -74.5600341559643
2161.5 -0.638638338987432 -74.5599705321877
2161.60000000001 -0.588888597304296 -74.5599069084111
2161.7 -0.588888597304296 -74.5598432846345
2161.8 -0.53913879808772 -74.5597796608578
2161.89999999999 -0.588888597304296 -74.5597160370812
2162 -0.554063720592661 -74.5539262734089
2162.10000000001 -0.603813519809237 -74.5538624147624
2162.2 -0.618738442314177 -74.5537985561159
2162.3 -0.583913623135983 -74.5537346974694
2162.39999999999 -0.578938648967669 -74.5536708388229
2162.5 -0.573963617265915 -74.5536069801764
2162.60000000001 -0.613763468145864 -74.5535431215298
2162.7 -0.578938648967669 -74.5534792628833
2162.8 -0.588888597304296 -74.5534154042368
2162.89999999999 -0.568988700631042 -74.5533515455903
2163 -0.564013668929288 -74.5475404087574
2163.10000000001 -0.618738442314177 -74.5474763126342
2163.2 -0.573963617265915 -74.5474122165111
2163.3 -0.578938648967669 -74.5473481203879
2163.39999999999 -0.564013668929288 -74.5472840242647
2163.5 -0.583913623135983 -74.5472199281416
2163.60000000001 -0.608788493977551 -74.5471558320184
2163.7 -0.559038694760974 -74.5470917358952
2163.8 -0.568988700631042 -74.547027639772
2163.89999999999 -0.509288895544398 -74.5469635436489
2164 -0.573963617265915 -74.5411307964403
2164.10000000001 -0.519238901414466 -74.541066460233
2164.2 -0.568988700631042 -74.5410021240257
2164.3 -0.559038694760974 -74.5409377878184
2164.39999999999 -0.544113772256034 -74.5408734516112
2164.5 -0.53913879808772 -74.5408091154039
2164.60000000001 -0.559038694760974 -74.5407447791966
2164.7 -0.53913879808772 -74.5406804429893
2164.8 -0.559038694760974 -74.540616106782
2164.89999999999 -0.568988700631042 -74.5405517705748
2165 -0.549088746424347 -74.5346971757121
2165.10000000001 -0.549088746424347 -74.5346325968123
2165.2 -0.489388998871144 -74.5345680179124
2165.3 -0.529188849751093 -74.5345034390126
2165.39999999999 -0.564013668929288 -74.5344388601127
2165.5 -0.554063720592661 -74.5343742812129
2165.60000000001 -0.534163823919407 -74.534309702313
2165.7 -0.549088746424347 -74.5342451234132
2165.8 -0.519238901414466 -74.5341805445133
2165.89999999999 -0.529188849751093 -74.5341159656134
2166 -0.549088746424347 -74.5282392857267
2166.10000000001 -0.573963617265915 -74.5281744615245
2166.2 -0.52421387558278 -74.5281096373223
2166.3 -0.583913623135983 -74.52804481312
2166.39999999999 -0.564013668929288 -74.5279799889178
2166.5 -0.564013668929288 -74.5279151647156
2166.60000000001 -0.603813519809237 -74.5278503405133
2166.7 -0.578938648967669 -74.5277855163111
2166.8 -0.52421387558278 -74.5277206921088
2166.89999999999 -0.59386357147261 -74.5276558679066
2167 -0.559038694760974 -74.521756865503
2167.10000000001 -0.568988700631042 -74.5216917933869
2167.2 -0.568988700631042 -74.5216267212708
2167.3 -0.568988700631042 -74.5215616491547
2167.39999999999 -0.583913623135983 -74.5214965770386
2167.5 -0.554063720592661 -74.5214315049224
2167.60000000001 -0.568988700631042 -74.5213664328063
2167.7 -0.554063720592661 -74.5213013606902
2167.8 -0.549088746424347 -74.5212362885741
2167.89999999999 -0.514263927246153 -74.5211712164579
2168 -0.573963617265915 -74.5152496538907
2168.10000000001 -0.53913879808772 -74.5151843312471
2168.2 -0.554063720592661 -74.5151190086036
2168.3 -0.628688390650804 -74.5150536859601
2168.39999999999 -0.583913623135983 -74.5149883633165
2168.5 -0.59386357147261 -74.514923040673
2168.60000000001 -0.549088746424347 -74.5148577180294
2168.7 -0.534163823919407 -74.5147923953859
2168.8 -0.608788493977551 -74.5147270727423
2168.89999999999 -0.534163823919407 -74.5146617500988
2169 -0.573963617265915 -74.5087173895365
2169.10000000001 -0.484414024702831 -74.5086518137497
2169.2 -0.549088746424347 -74.5085862379628
2169.3 -0.623713416482491 -74.508520662176
2169.39999999999 -0.549088746424347 -74.5084550863891
2169.5 -0.544113772256034 -74.5083895106023
2169.60000000001 -0.583913623135983 -74.5083239348154
2169.7 -0.52421387558278 -74.5082583590286
2169.8 -0.564013668929288 -74.5081927832418
2169.89999999999 -0.504313921376085 -74.5081272074549
2170 -0.573963617265915 -74.5021598108516
2170.10000000001 -0.53913879808772 -74.5020939793029
2170.2 -0.474464076366204 -74.5020281477541
2170.3 -0.534163823919407 -74.5019623162053
2170.39999999999 -0.52421387558278 -74.5018964846566
2170.5 -0.564013668929288 -74.5018306531078
2170.60000000001 -0.578938648967669 -74.501764821559
2170.7 -0.568988700631042 -74.5016989900103
2170.8 -0.598838545640923 -74.5016331584615
2170.89999999999 -0.514263927246153 -74.5015673269128
2171 -0.568988700631042 -74.4955766559756
2171.10000000001 -0.568988700631042 -74.4955105660432
2171.2 -0.588888597304296 -74.4954444761109
2171.3 -0.519238901414466 -74.4953783861785
2171.39999999999 -0.583913623135983 -74.4953122962461
2171.5 -0.52421387558278 -74.4952462063138
2171.60000000001 -0.53913879808772 -74.4951801163814
2171.7 -0.568988700631042 -74.4951140264491
2171.8 -0.499338947207771 -74.4950479365167
2171.89999999999 -0.544113772256034 -74.4949818465843
2172 -0.519238901414466 -74.4889676627394
2172.10000000001 -0.509288895544398 -74.4889013117983
2172.2 -0.53913879808772 -74.4888349608572
2172.3 -0.519238901414466 -74.4887686099161
2172.39999999999 -0.514263927246153 -74.488702258975
2172.5 -0.504313921376085 -74.4886359080339
2172.60000000001 -0.514263927246153 -74.4885695570928
2172.7 -0.52421387558278 -74.4885032061517
2172.8 -0.53913879808772 -74.4884368552106
2172.89999999999 -0.544113772256034 -74.4883705042696
2173 -0.534163823919407 -74.48233256863
2173.10000000001 -0.544113772256034 -74.4822659540512
2173.2 -0.53913879808772 -74.4821993394725
2173.3 -0.514263927246153 -74.4821327248937
2173.39999999999 -0.544113772256034 -74.482066110315
2173.5 -0.534163823919407 -74.4819994957362
2173.60000000001 -0.544113772256034 -74.4819328811574
2173.7 -0.544113772256034 -74.4818662665787
2173.8 -0.509288895544398 -74.4817996519999
2173.89999999999 -0.568988700631042 -74.4817330374212
2174 -0.504313921376085 -74.4756711107546
2174.10000000001 -0.554063720592661 -74.4756042299051
2174.2 -0.529188849751093 -74.4755373490556
2174.3 -0.494363973039458 -74.4754704682061
2174.39999999999 -0.559038694760974 -74.4754035873565
2174.5 -0.494363973039458 -74.475336706507
2174.60000000001 -0.544113772256034 -74.4752698256575
2174.7 -0.564013668929288 -74.475202944808
2174.8 -0.52421387558278 -74.4751360639584
2174.89999999999 -0.479439050534517 -74.4750691831089
2175 -0.52421387558278 -74.4689830258025
2175.10000000001 -0.484414024702831 -74.4689158760445
2175.2 -0.509288895544398 -74.4688487262866
2175.3 -0.499338947207771 -74.4687815765286
2175.39999999999 -0.53913879808772 -74.4687144267706
2175.5 -0.52421387558278 -74.4686472770126
2175.60000000001 -0.53913879808772 -74.4685801272547
2175.7 -0.514263927246153 -74.4685129774967
2175.8 -0.52421387558278 -74.4684458277387
2175.89999999999 -0.564013668929288 -74.4683786779807
2176 -0.52421387558278 -74.4622680500052
2176.10000000001 -0.564013668929288 -74.4622006286961
2176.2 -0.514263927246153 -74.462133207387
2176.3 -0.499338947207771 -74.4620657860779
2176.39999999999 -0.514263927246153 -74.4619983647689
2176.5 -0.588888597304296 -74.4619309434598
2176.60000000001 -0.519238901414466 -74.4618635221507
2176.7 -0.554063720592661 -74.4617961008417
2176.8 -0.489388998871144 -74.4617286795326
2176.89999999999 -0.544113772256034 -74.4616612582235
2177 -0.534163823919407 -74.455525919098
2177.10000000001 -0.519238901414466 -74.4554582235898
2177.2 -0.529188849751093 -74.4553905280816
2177.3 -0.568988700631042 -74.4553228325735
2177.39999999999 -0.484414024702831 -74.4552551370653
2177.5 -0.554063720592661 -74.4551874415571
2177.60000000001 -0.509288895544398 -74.4551197460489
2177.7 -0.568988700631042 -74.4550520505408
2177.8 -0.559038694760974 -74.4549843550326
2177.89999999999 -0.52421387558278 -74.4549166595244
2178 -0.519238901414466 -74.4487563682809
2178.10000000001 -0.529188849751093 -74.4486883959199
2178.2 -0.514263927246153 -74.4486204235589
2178.3 -0.534163823919407 -74.4485524511978
2178.39999999999 -0.489388998871144 -74.4484844788368
2178.5 -0.549088746424347 -74.4484165064758
2178.60000000001 -0.568988700631042 -74.4483485341148
2178.7 -0.53913879808772 -74.4482805617537
2178.8 -0.534163823919407 -74.4482125893927
2178.89999999999 -0.544113772256034 -74.4481446170317
2179 -0.52421387558278 -74.4419591321786
2179.10000000001 -0.564013668929288 -74.4418908803049
2179.2 -0.494363973039458 -74.4418226284311
2179.3 -0.559038694760974 -74.4417543765573
2179.39999999999 -0.514263927246153 -74.4416861246835
2179.5 -0.573963617265915 -74.4416178728097
2179.60000000001 -0.549088746424347 -74.4415496209359
2179.7 -0.489388998871144 -74.4414813690621
2179.8 -0.544113772256034 -74.4414131171883
2179.89999999999 -0.549088746424347 -74.4413448653145
2180 -0.509288895544398 -74.4351339447996
2180.10000000001 -0.534163823919407 -74.4350654107465
2180.2 -0.544113772256034 -74.4349968766935
2180.3 -0.494363973039458 -74.4349283426404
2180.39999999999 -0.559038694760974 -74.4348598085874
2180.5 -0.529188849751093 -74.4347912745343
2180.60000000001 -0.504313921376085 -74.4347227404813
2180.7 -0.573963617265915 -74.4346542064282
2180.8 -0.52421387558278 -74.4345856723752
2180.89999999999 -0.549088746424347 -74.4345171383221
2181 -0.534163823919407 -74.4282805394945
2181.10000000001 -0.52421387558278 -74.4282117205887
2181.2 -0.534163823919407 -74.4281429016829
2181.3 -0.53913879808772 -74.4280740827771
2181.39999999999 -0.53913879808772 -74.4280052638713
2181.5 -0.52421387558278 -74.4279364449656
2181.60000000001 -0.53913879808772 -74.4278676260598
2181.7 -0.554063720592661 -74.427798807154
2181.8 -0.544113772256034 -74.4277299882482
2181.89999999999 -0.514263927246153 -74.4276611693424
2182 -0.544113772256034 -74.4213986489155
2182.10000000001 -0.499338947207771 -74.4213295424761
2182.2 -0.484414024702831 -74.4212604360366
2182.3 -0.529188849751093 -74.4211913295972
2182.39999999999 -0.52421387558278 -74.4211222231578
2182.5 -0.479439050534517 -74.4210531167183
2182.60000000001 -0.514263927246153 -74.4209840102789
2182.7 -0.494363973039458 -74.4209149038395
2182.8 -0.499338947207771 -74.4208457974
2182.89999999999 -0.529188849751093 -74.4207766909606
2183 -0.514263927246153 -74.4144880049718
2183.10000000001 -0.489388998871144 -74.41441860831
2183.2 -0.499338947207771 -74.4143492116481
2183.3 -0.529188849751093 -74.4142798149862
2183.39999999999 -0.554063720592661 -74.4142104183244
2183.5 -0.489388998871144 -74.4141410216625
2183.60000000001 -0.544113772256034 -74.4140716250006
2183.7 -0.479439050534517 -74.4140022283387
2183.8 -0.544113772256034 -74.4139328316769
2183.89999999999 -0.559038694760974 -74.413863435015
2184 -0.514263927246153 -74.4075483387847
2184.10000000001 -0.489388998871144 -74.4074786492033
2184.2 -0.504313921376085 -74.4074089596219
2184.3 -0.559038694760974 -74.4073392700405
2184.39999999999 -0.449589176757916 -74.4072695804591
2184.5 -0.583913623135983 -74.4071998908777
2184.60000000001 -0.519238901414466 -74.4071302012962
2184.7 -0.559038694760974 -74.4070605117148
2184.8 -0.534163823919407 -74.4069908221334
2184.89999999999 -0.509288895544398 -74.406921132552
2185 -0.583913623135983 -74.4005793806441
2185.10000000001 -0.52421387558278 -74.4005093954373
2185.2 -0.549088746424347 -74.4004394102305
2185.3 -0.544113772256034 -74.4003694250237
2185.39999999999 -0.504313921376085 -74.400299439817
2185.5 -0.564013668929288 -74.4002294546102
2185.60000000001 -0.554063720592661 -74.4001594694034
2185.7 -0.549088746424347 -74.4000894841966
2185.8 -0.544113772256034 -74.4000194989898
2185.89999999999 -0.53913879808772 -74.399949513783
2186 -0.529188849751093 -74.3935808599657
2186.10000000001 -0.53913879808772 -74.3935105764185
2186.2 -0.519238901414466 -74.3934402928713
2186.3 -0.53913879808772 -74.3933700093241
2186.39999999999 -0.499338947207771 -74.3932997257769
2186.5 -0.568988700631042 -74.3932294422297
2186.60000000001 -0.504313921376085 -74.3931591586825
2186.7 -0.578938648967669 -74.3930888751353
2186.8 -0.509288895544398 -74.3930185915881
2186.89999999999 -0.509288895544398 -74.3929483080409
2187 -0.494363973039458 -74.3865525052452
2187.10000000001 -0.484414024702831 -74.3864819206328
2187.2 -0.519238901414466 -74.3864113360205
2187.3 -0.53913879808772 -74.3863407514081
2187.39999999999 -0.479439050534517 -74.3862701667958
2187.5 -0.529188849751093 -74.3861995821834
2187.60000000001 -0.544113772256034 -74.386128997571
2187.7 -0.588888597304296 -74.3860584129587
2187.8 -0.554063720592661 -74.3859878283463
2187.89999999999 -0.519238901414466 -74.3859172437339
2188 -0.534163823919407 -74.3794940440091
2188.10000000001 -0.529188849751093 -74.3794231555967
2188.2 -0.519238901414466 -74.3793522671843
2188.3 -0.53913879808772 -74.3792813787719
2188.39999999999 -0.519238901414466 -74.3792104903595
2188.5 -0.549088746424347 -74.3791396019471
2188.60000000001 -0.479439050534517 -74.3790687135347
2188.7 -0.484414024702831 -74.3789978251224
2188.8 -0.53913879808772 -74.37892693671
2188.89999999999 -0.489388998871144 -74.3788560482975
2189 -0.578938648967669 -74.3724052027698
2189.10000000001 -0.489388998871144 -74.3723340078119
2189.2 -0.494363973039458 -74.372262812854
2189.3 -0.529188849751093 -74.3721916178961
2189.39999999999 -0.499338947207771 -74.3721204229382
2189.5 -0.514263927246153 -74.3720492279803
2189.60000000001 -0.494363973039458 -74.3719780330224
2189.7 -0.509288895544398 -74.3719068380645
2189.8 -0.554063720592661 -74.3718356431066
2189.89999999999 -0.509288895544398 -74.3717644481487
2190 -0.504313921376085 -74.3652857069793
2190.10000000001 -0.494363973039458 -74.3652142027193
2190.2 -0.494363973039458 -74.3651426984593
2190.3 -0.444614202589602 -74.3650711941993
2190.39999999999 -0.464514128029577 -74.3649996899393
2190.5 -0.494363973039458 -74.3649281856793
2190.60000000001 -0.519238901414466 -74.3648566814193
2190.7 -0.459539125094543 -74.3647851771593
2190.8 -0.53913879808772 -74.3647136728993
2190.89999999999 -0.53913879808772 -74.3646421686393
2191 -0.52421387558278 -74.358135280979
2191.10000000001 -0.514263927246153 -74.3580634646487
2191.2 -0.429689280084662 -74.3579916483184
2191.3 -0.549088746424347 -74.3579198319881
2191.39999999999 -0.479439050534517 -74.3578480156578
2191.5 -0.529188849751093 -74.3577761993275
2191.60000000001 -0.52421387558278 -74.3577043829972
2191.7 -0.474464076366204 -74.3576325666669
2191.8 -0.534163823919407 -74.3575607503366
2191.89999999999 -0.499338947207771 -74.3574889340063
2192 -0.474464076366204 -74.3509536479493
2192.10000000001 -0.564013668929288 -74.3508815167683
2192.2 -0.509288895544398 -74.3508093855874
2192.3 -0.504313921376085 -74.3507372544065
2192.39999999999 -0.52421387558278 -74.3506651232257
2192.5 -0.519238901414466 -74.3505929920447
2192.60000000001 -0.494363973039458 -74.3505208608638
2192.7 -0.53913879808772 -74.3504487296829
2192.8 -0.46948910219789 -74.350376598502
2192.89999999999 -0.52421387558278 -74.3503044673211
2193 -0.459539125094543 -74.3437405298591
2193.10000000001 -0.53913879808772 -74.3436680810347
2193.2 -0.534163823919407 -74.3435956322103
2193.3 -0.554063720592661 -74.3435231833859
2193.39999999999 -0.52421387558278 -74.3434507345614
2193.5 -0.53913879808772 -74.343378285737
2193.60000000001 -0.534163823919407 -74.3433058369126
2193.7 -0.514263927246153 -74.3432333880881
2193.8 -0.559038694760974 -74.3431609392637
2193.89999999999 -0.568988700631042 -74.3430884904393
2194 -0.519238901414466 -74.3364956474162
2194.10000000001 -0.509288895544398 -74.3364228781422
2194.2 -0.549088746424347 -74.3363501088682
2194.3 -0.509288895544398 -74.3362773395941
2194.39999999999 -0.598838545640923 -74.3362045703201
2194.5 -0.534163823919407 -74.3361318010461
2194.60000000001 -0.53913879808772 -74.3360590317721
2194.7 -0.529188849751093 -74.3359862624981
2194.8 -0.519238901414466 -74.3359134932241
2194.89999999999 -0.554063720592661 -74.33584072395
2195 -0.494363973039458 -74.3292187200144
2195.10000000001 -0.509288895544398 -74.3291456274711
2195.2 -0.529188849751093 -74.3290725349278
2195.3 -0.53913879808772 -74.3289994423845
2195.39999999999 -0.534163823919407 -74.3289263498412
2195.5 -0.509288895544398 -74.3288532572978
2195.60000000001 -0.52421387558278 -74.3287801647545
2195.7 -0.509288895544398 -74.3287070722112
2195.8 -0.573963617265915 -74.3286339796679
2195.89999999999 -0.499338947207771 -74.3285608871245
2196 -0.578938648967669 -74.321909465682
2196.10000000001 -0.559038694760974 -74.3218360470354
2196.2 -0.549088746424347 -74.3217626283889
2196.3 -0.534163823919407 -74.3216892097423
2196.39999999999 -0.549088746424347 -74.3216157910957
2196.5 -0.534163823919407 -74.3215423724492
2196.60000000001 -0.564013668929288 -74.3214689538026
2196.7 -0.499338947207771 -74.3213955351561
2196.8 -0.509288895544398 -74.3213221165095
2196.89999999999 -0.534163823919407 -74.321248697863
2197 -0.578938648967669 -74.3145676010269
2197.10000000001 -0.549088746424347 -74.3144938534285
2197.2 -0.549088746424347 -74.3144201058301
2197.3 -0.529188849751093 -74.3143463582317
2197.39999999999 -0.549088746424347 -74.3142726106332
2197.5 -0.519238901414466 -74.3141988630348
2197.60000000001 -0.568988700631042 -74.3141251154364
2197.7 -0.514263927246153 -74.314051367838
2197.8 -0.544113772256034 -74.3139776202396
2197.89999999999 -0.53913879808772 -74.3139038726411
2198 -0.544113772256034 -74.307192841185
2198.10000000001 -0.559038694760974 -74.3071187617708
2198.2 -0.429689280084662 -74.3070446823566
2198.3 -0.529188849751093 -74.3069706029424
